No.,Longitude,Latitude,TIME,Serving PCI,Serving RSRP,Serving DL EARFCN,PCC SINR,PDCP Throughput DL,PDCP Throughput UL,0st PCI in Detected Cells,1st PCI in Detected Cells,2st PCI in Detected Cells,3st PCI in Detected Cells,4st PCI in Detected Cells,5st PCI in Detected Cells,0st RSRP in Detected Cells,1st RSRP in Detected Cells,2st RSRP in Detected Cells,3st RSRP in Detected Cells,4st RSRP in Detected Cells,5st RSRP in Detected Cells,0st EARFCN in Detected Cells,1st EARFCN in Detected Cells,2st EARFCN in Detected Cells,3st EARFCN in Detected Cells,4st EARFCN in Detected Cells,5st EARFCN in Detected Cells
22919,116.423927,39.813313,2017-07-21 12:09:46.642,129,-96.625,37900,16.6,0.002,0.001,,,,,,,,,,,,,,,,,,
22920,116.423927,39.813313,2017-07-21 12:09:47.034,129,-92.937,37900,19.9,0.002,0.001,1,47,,,,,-110.687,-118.687,,,,,38098,38098,,,,
22921,116.423912,39.813313,2017-07-21 12:09:47.418,129,-92.062,37900,20,0.002,0.002,1,,,,,,-117.562,,,,,,37900,,,,,
22922,116.423912,39.813313,2017-07-21 12:09:47.782,129,-93.125,37900,20,0.002,0.002,1,,,,,,-116.812,,,,,,37900,,,,,
22923,116.423912,39.8133089,2017-07-21 12:09:48.181,129,-91.75,37900,20,0.002,0.002,1,,,,,,-115.375,,,,,,37900,,,,,
22924,116.423912,39.8133089,2017-07-21 12:09:48.589,129,-91.875,37900,20.5,0.002,0.002,122,130,121,,,,-83.437,-92.625,-93.687,,,,38400,38400,38400,,,
22925,116.423912,39.8133089,2017-07-21 12:09:49.114,122,-87.437,38400,12.7,0,0,,,,,,,,,,,,,,,,,,
22926,116.423912,39.8133089,2017-07-21 12:09:49.601,122,-85.687,38400,8.8,0,0,130,121,,,,,-93.25,-96.5,,,,,38400,38400,,,,
22927,116.423912,39.8133089,2017-07-21 12:09:50.020,129,-94.562,37900,18.3,0,0,330,,,,,,-131.937,,,,,,40936,,,,,
22928,116.423912,39.8133089,2017-07-21 12:09:50.434,129,-92.437,37900,22.2,0.003,0.002,1,47,,,,,-111,-116.312,,,,,37900,37900,,,,
22929,116.423912,39.8133089,2017-07-21 12:09:50.858,129,-91.687,37900,22.2,0.003,0.002,1,,,,,,-115.937,,,,,,37900,,,,,
22930,116.423912,39.813305,2017-07-21 12:09:51.278,122,-88.062,38400,19.2,0.001,0,,,,,,,,,,,,,,,,,,
22931,116.423912,39.813305,2017-07-21 12:09:51.676,122,-85.937,38400,15.3,0.001,0,130,121,,,,,-92.875,-96,,,,,38400,38400,,,,
22932,116.423912,39.813305,2017-07-21 12:09:52.063,122,-84.687,38400,20.2,0.001,0,130,121,,,,,-93.687,-97.312,,,,,38400,38400,,,,
22933,116.423912,39.813305,2017-07-21 12:09:52.494,122,-84.75,38400,14.2,0.003,0.002,130,121,,,,,-92.125,-96.125,,,,,38400,38400,,,,
22934,116.423912,39.813305,2017-07-21 12:09:52.882,122,-84.5,38400,13.1,0.003,0.002,130,121,,,,,-92.062,-95.625,,,,,38400,38400,,,,
22935,116.423912,39.813305,2017-07-21 12:09:53.288,129,-84.875,37900,14.8,0.003,0,1,,,,,,-115.5,,,,,,37900,,,,,
22936,116.423912,39.813305,2017-07-21 12:09:53.640,129,-92.437,37900,22.1,0.003,0,1,,,,,,-116.937,,,,,,37900,,,,,
22937,116.423912,39.813305,2017-07-21 12:09:54.090,129,-92.5,37900,16.9,0.001,0,1,,,,,,-116.125,,,,,,37900,,,,,
22938,116.423912,39.813305,2017-07-21 12:09:54.446,129,-92.187,37900,21.6,0.001,0.001,1,,,,,,-116.562,,,,,,37900,,,,,
22939,116.423912,39.813305,2017-07-21 12:09:54.813,129,-91.812,37900,19.5,0.001,0.001,47,1,,,,,-112.062,-116.375,,,,,37900,37900,,,,
22940,116.423912,39.813305,2017-07-21 12:09:55.350,129,-92.312,37900,21.8,0.001,0.001,1,,,,,,-117.312,,,,,,37900,,,,,
22941,116.423912,39.813305,2017-07-21 12:09:55.982,122,-87.25,38400,12.2,0,0,130,121,,,,,-92.875,-95.687,,,,,38400,38400,,,,
22942,116.423912,39.813305,2017-07-21 12:09:56.374,122,-85.125,38400,20.6,0,0,130,121,,,,,-92.937,-96.75,,,,,38400,38400,,,,
22943,116.423912,39.813305,2017-07-21 12:09:56.779,122,-84.75,38400,18.2,0,0,130,121,,,,,-92.562,-98.125,,,,,38400,38400,,,,
22944,116.423912,39.813305,2017-07-21 12:09:57.206,122,-85,38400,13.7,0,0.001,130,121,,,,,-93.312,-97.687,,,,,38400,38400,,,,
22945,116.423912,39.813305,2017-07-21 12:09:57.624,129,-92.562,37900,22.3,0.001,0.001,1,,,,,,-117.812,,,,,,37900,,,,,
22946,116.423912,39.813305,2017-07-21 12:09:58.028,129,-91.312,37900,20.8,0.001,0.001,1,,,,,,-111.75,,,,,,37900,,,,,
22947,116.423912,39.813305,2017-07-21 12:09:58.433,129,-92.437,37900,21.5,0.001,0.053,1,,,,,,-111.437,,,,,,37900,,,,,
22948,116.423912,39.813305,2017-07-21 12:09:58.679,122,-91.75,38400,20.7,0.436,0.053,130,,,,,,-93.062,,,,,,38400,,,,,
22949,116.423912,39.813305,2017-07-21 12:09:58.826,122,-86.25,38400,18.6,0.436,0.053,130,,,,,,-93.187,,,,,,38400,,,,,
22950,116.423912,39.813305,2017-07-21 12:09:59.215,122,-86.562,38400,14.5,0.436,0.02,130,121,,,,,-92.25,-97.687,,,,,38400,38400,,,,
22951,116.423912,39.813305,2017-07-21 12:09:59.641,129,-93.562,37900,14.8,0.436,0.02,1,,,,,,-115.812,,,,,,37900,,,,,
22952,116.423912,39.813305,2017-07-21 12:09:59.654,129,-93.562,37900,14.8,0.436,0.02,1,,,,,,-112.187,,,,,,37900,,,,,
22953,116.423912,39.813305,2017-07-21 12:10:00.002,129,-92.625,37900,16.9,0.436,0.02,1,,,,,,-115.625,,,,,,37900,,,,,
22954,116.423912,39.813305,2017-07-21 12:10:00.439,129,-92.687,37900,20.7,0.072,0.002,1,,,,,,-113.25,,,,,,37900,,,,,
22955,116.423912,39.813305,2017-07-21 12:10:00.629,129,-92.125,37900,20.4,0.072,0.002,1,,,,,,-113.875,,,,,,37900,,,,,
22956,116.423912,39.813305,2017-07-21 12:10:00.813,129,-92.125,37900,20.4,0.072,0.002,1,,,,,,-112.687,,,,,,37900,,,,,
22957,116.423912,39.813305,2017-07-21 12:10:01.226,122,-86.062,38400,19.6,0.072,0.001,130,121,,,,,-92.25,-97.562,,,,,38400,38400,,,,
22958,116.423912,39.813305,2017-07-21 12:10:01.681,122,-86.5,38400,8.3,0.002,0.001,130,121,,,,,-92.375,-97.125,,,,,38400,38400,,,,
22959,116.423912,39.813305,2017-07-21 12:10:02.091,122,-85.687,38400,12.2,0.002,0.001,130,121,,,,,-92.5,-98.75,,,,,38400,38400,,,,
22960,116.423912,39.813305,2017-07-21 12:10:02.542,122,-86.062,38400,5.7,0.012,0.007,130,121,,,,,-91.25,-97.187,,,,,38400,38400,,,,
22961,116.423912,39.813305,2017-07-21 12:10:02.942,129,-93.125,37900,22.2,0.012,0.007,1,,,,,,-116.75,,,,,,37900,,,,,
22962,116.423912,39.813305,2017-07-21 12:10:03.299,129,-93,37900,22.2,0.012,0.011,1,,,,,,-117.312,,,,,,37900,,,,,
22963,116.423912,39.813305,2017-07-21 12:10:03.650,129,-93.125,37900,20.7,0.012,0.011,1,47,,,,,-115.625,-115.625,,,,,37900,37900,,,,
22964,116.423912,39.813305,2017-07-21 12:10:03.958,129,-93,37900,17.4,0.672,0.011,1,47,,,,,-112.062,-116.437,,,,,37900,37900,,,,
22965,116.423912,39.813305,2017-07-21 12:10:04.086,129,-93,37900,17.4,0.672,0.011,1,47,,,,,-114.437,-116.562,,,,,37900,37900,,,,
22966,116.423912,39.813305,2017-07-21 12:10:04.462,129,-92.687,37900,21,0.672,0.065,1,,,,,,-114.25,,,,,,37900,,,,,
22967,116.423912,39.813305,2017-07-21 12:10:04.948,122,-93.062,38400,22,0.023,0.065,130,,,,,,-92.125,,,,,,38400,,,,,
22968,116.423912,39.813305,2017-07-21 12:10:04.997,122,-86.562,38400,14.7,0.023,0.065,130,121,,,,,-92.125,-94.187,,,,,38400,38400,,,,
22969,116.423912,39.813305,2017-07-21 12:10:05.299,122,-85.75,38400,0.4,0.023,0.001,130,121,,,,,-92.25,-96.437,,,,,38400,38400,,,,
22970,116.423912,39.813305,2017-07-21 12:10:05.757,122,-85.125,38400,8.5,0.023,0.001,130,121,,,,,-91.062,-95.437,,,,,38400,38400,,,,
22971,116.423912,39.813305,2017-07-21 12:10:06.139,129,-94.375,37900,18,0.002,0.001,47,,,,,,-118.437,,,,,,37900,,,,,
22972,116.423912,39.813305,2017-07-21 12:10:06.490,129,-96.812,37900,16.2,0.002,0.01,1,,,,,,-114.812,,,,,,37900,,,,,
22973,116.423912,39.813305,2017-07-21 12:10:07.002,129,-93.562,37900,19.5,0.002,0.01,1,,,,,,-112.875,,,,,,37900,,,,,
22974,116.423912,39.813305,2017-07-21 12:10:07.437,129,-94.062,37900,18.4,0.002,0.01,1,,,,,,-109.437,,,,,,37900,,,,,
22975,116.423912,39.813305,2017-07-21 12:10:07.793,129,-94,37900,16,0.002,0.007,1,,,,,,-110.062,,,,,,37900,,,,,
22976,116.423912,39.813301,2017-07-21 12:10:08.177,122,-85.062,38400,5.6,0.145,0.007,121,,,,,,-95.062,,,,,,38400,,,,,
22977,116.423912,39.813301,2017-07-21 12:10:08.425,122,-84.687,38400,10.5,0.145,0.007,121,,,,,,-97.062,,,,,,38400,,,,,
22978,116.423912,39.813301,2017-07-21 12:10:08.637,122,-84.937,38400,20.4,0.145,0.007,121,,,,,,-97.937,,,,,,38400,,,,,
22979,116.423912,39.813301,2017-07-21 12:10:09.069,129,-83.375,37900,10.2,0.331,0.059,1,,,,,,-117.562,,,,,,37900,,,,,
22980,116.423912,39.813301,2017-07-21 12:10:09.445,129,-93.75,37900,21.1,0.331,0.059,1,,,,,,-117.562,,,,,,37900,,,,,
22981,116.423912,39.813301,2017-07-21 12:10:09.451,129,-94.625,37900,17.9,0.331,0.059,330,,,,,,-127.562,,,,,,40936,,,,,
22982,116.423912,39.813301,2017-07-21 12:10:09.918,129,-93.562,37900,17.5,0.331,0.001,1,,,,,,-118.25,,,,,,37900,,,,,
22983,116.423912,39.813305,2017-07-21 12:10:10.298,129,-93.875,37900,16.8,0.002,0.001,1,,,,,,-112.187,,,,,,37900,,,,,
22984,116.423912,39.813305,2017-07-21 12:10:10.649,129,-93.687,37900,19.6,0.002,0.001,1,,,,,,-118.062,,,,,,37900,,,,,
22985,116.423912,39.813305,2017-07-21 12:10:11.050,129,-93.437,37900,16.3,0.002,0.008,1,,,,,,-117.5,,,,,,37900,,,,,
22986,116.423912,39.8133089,2017-07-21 12:10:11.711,122,-85.937,38400,13.399,0.002,0.008,,,,,,,,,,,,,,,,,,
22987,116.423912,39.8133089,2017-07-21 12:10:12.075,122,-77.562,38400,12.899,0.002,0.001,130,121,,,,,-88.375,-95.25,,,,,38400,38400,,,,
22988,116.423912,39.8133089,2017-07-21 12:10:12.426,122,-81.937,38400,13.899,0.002,0.001,130,121,,,,,-88.375,-95.812,,,,,38400,38400,,,,
22989,116.423912,39.8133089,2017-07-21 12:10:12.819,122,-80.937,38400,12.6,4.43,0.335,130,121,,,,,-88.437,-92.812,,,,,38400,38400,,,,
22990,116.423912,39.8133089,2017-07-21 12:10:12.938,122,-86.75,38400,12.3,4.43,0.335,129,1,,,,,-95.937,-118.25,,,,,37900,37900,,,,
22991,116.423912,39.813313,2017-07-21 12:10:13.186,122,-84.812,38400,15.399,4.43,0.335,130,121,,,,,-90.5,-91,,,,,38400,38400,,,,
22992,116.423912,39.813313,2017-07-21 12:10:13.646,129,-94.312,37900,18.6,4.43,0.335,,,,,,,,,,,,,,,,,,
22993,116.423912,39.813313,2017-07-21 12:10:13.690,129,-94.312,37900,18.6,4.43,0.155,1,,,,,,-118.812,,,,,,37900,,,,,
22994,116.423912,39.81332,2017-07-21 12:10:14.063,129,-94.312,37900,17.5,1.535,0.155,1,,,,,,-118.812,,,,,,37900,,,,,
22995,116.423912,39.81332,2017-07-21 12:10:14.481,129,-93.312,37900,18.4,1.535,0.155,1,,,,,,-117.75,,,,,,37900,,,,,
22996,116.423912,39.81332,2017-07-21 12:10:14.704,129,-93.5,37900,18.8,1.535,0.001,1,,,,,,-118.75,,,,,,37900,,,,,
22997,116.423912,39.81332,2017-07-21 12:10:14.898,129,-94.375,37900,21.2,1.535,0.001,1,,,,,,-118.75,,,,,,37900,,,,,
22998,116.423912,39.81332,2017-07-21 12:10:15.278,129,-94.375,37900,18.9,1.535,0.001,1,,,,,,-114.812,,,,,,37900,,,,,
22999,116.423912,39.81332,2017-07-21 12:10:15.957,122,-87.437,38400,7.5,0,0.006,130,121,,,,,-91.187,-94.437,,,,,38400,38400,,,,
23000,116.423912,39.813328,2017-07-21 12:10:16.313,122,-84.25,38400,16.2,0,0.006,130,121,,,,,-91.937,-95.812,,,,,38400,38400,,,,
23001,116.423912,39.813328,2017-07-21 12:10:16.713,122,-83.437,38400,-0.299,0,0.007,130,121,,,,,-92.625,-103.75,,,,,38400,38400,,,,
23002,116.423912,39.813328,2017-07-21 12:10:17.101,122,-84.187,38400,0.4,0,0.007,130,121,,,,,-92.187,-95.125,,,,,38400,38400,,,,
23003,116.423912,39.813332,2017-07-21 12:10:17.498,122,-84.812,38400,5.9,0,0.007,130,121,,,,,-92.562,-94.437,,,,,38400,38400,,,,
23004,116.423912,39.813332,2017-07-21 12:10:17.934,129,-94.312,37900,15.399,0.007,0,1,,,,,,-115.812,,,,,,37900,,,,,
23005,116.423927,39.813332,2017-07-21 12:10:18.318,129,-94.062,37900,19.4,0.007,0,1,,,,,,-115.062,,,,,,37900,,,,,
23006,116.423927,39.813332,2017-07-21 12:10:18.749,129,-94.375,37900,17.3,0.007,0.001,1,,,,,,-119.937,,,,,,37900,,,,,
23007,116.423927,39.813335,2017-07-21 12:10:19.169,129,-94.562,37900,20.2,0.007,0.001,1,,,,,,-112.75,,,,,,37900,,,,,
23008,116.423927,39.813335,2017-07-21 12:10:19.550,129,-94.687,37900,16.5,0.007,0.001,1,349,,,,,-113.25,-121.062,,,,,37900,37900,,,,
23009,116.423927,39.813335,2017-07-21 12:10:20.005,122,-86,38400,10.7,0.001,0,130,121,,,,,-93.125,-93.812,,,,,38400,38400,,,,
23010,116.423927,39.813335,2017-07-21 12:10:20.395,122,-85.062,38400,21.2,0.001,0,130,121,,,,,-92.812,-94.312,,,,,38400,38400,,,,
23011,116.423927,39.813335,2017-07-21 12:10:20.854,129,-96.437,37900,17.1,0.003,0.002,1,,,,,,-109.937,,,,,,37900,,,,,
23012,116.423927,39.813339,2017-07-21 12:10:21.226,129,-95.062,37900,12.899,0.003,0.002,1,,,,,,-112.812,,,,,,37900,,,,,
23013,116.423927,39.813339,2017-07-21 12:10:21.753,129,-95.25,37900,14.1,0.003,0.002,1,,,,,,-112.812,,,,,,37900,,,,,
23014,116.423927,39.813339,2017-07-21 12:10:21.858,129,-94.75,37900,20.4,0.003,0.054,1,,,,,,-110.187,,,,,,37900,,,,,
23015,116.423927,39.813343,2017-07-21 12:10:22.202,129,-95.062,37900,19.1,0.003,0.054,1,,,,,,-111.062,,,,,,37900,,,,,
23016,116.423927,39.813343,2017-07-21 12:10:22.599,122,-85.125,38400,15.5,0.366,0.054,,,,,,,,,,,,,,,,,,
23017,116.423927,39.813343,2017-07-21 12:10:22.932,122,-84.687,38400,15.399,0.366,0.019,130,121,,,,,-93.375,-94.25,,,,,38400,38400,,,,
23018,116.423927,39.813343,2017-07-21 12:10:23.074,122,-84.687,38400,15.399,0.366,0.019,130,121,,,,,-93.312,-94.25,,,,,38400,38400,,,,
23019,116.423927,39.813347,2017-07-21 12:10:23.447,122,-84.937,38400,16.1,0.086,0.019,121,,,,,,-93.437,,,,,,38400,,,,,
23020,116.423927,39.813347,2017-07-21 12:10:23.822,122,-84.937,38400,13.7,0.086,0.019,130,121,,,,,-91.625,-94.062,,,,,38400,38400,,,,
23021,116.423927,39.813347,2017-07-21 12:10:23.883,122,-84.437,38400,14.1,0.086,0.019,130,121,,,,,-91.125,-94.687,,,,,38400,38400,,,,
23022,116.423927,39.813351,2017-07-21 12:10:24.190,122,-84.687,38400,9.7,0.086,0.019,130,121,,,,,-93.5,-103.875,,,,,38400,38400,,,,
23023,116.423927,39.813351,2017-07-21 12:10:24.646,129,-95.25,37900,19.7,0.086,0.001,1,,,,,,-110.5,,,,,,37900,,,,,
23024,116.423927,39.8133539,2017-07-21 12:10:25.079,129,-95.5,37900,12.899,0.001,0.001,1,349,,,,,-112.75,-117.687,,,,,37900,37900,,,,
23025,116.423927,39.8133539,2017-07-21 12:10:25.513,129,-94.375,37900,20.6,0.001,0.001,1,,,,,,-111.75,,,,,,37900,,,,,
23026,116.423927,39.8133539,2017-07-21 12:10:25.906,129,-94.062,37900,17.4,0.012,0.005,1,,,,,,-116.312,,,,,,37900,,,,,
23027,116.423927,39.8133539,2017-07-21 12:10:26.259,129,-93.875,37900,16.6,0.012,0.005,1,,,,,,-116.562,,,,,,37900,,,,,
23028,116.423927,39.8133539,2017-07-21 12:10:26.665,122,-85.375,38400,22.7,0.012,0.004,,,,,,,,,,,,,,,,,,
23029,116.423927,39.813358,2017-07-21 12:10:27.137,122,-81.125,38400,15.8,0.295,0.004,121,130,,,,,-90.937,-91.437,,,,,38400,38400,,,,
23030,116.423927,39.813358,2017-07-21 12:10:27.449,122,-82.375,38400,14.8,0.295,0.004,1,47,,,,,-109.625,-116.875,,,,,38098,38098,,,,
23031,116.423927,39.813358,2017-07-21 12:10:27.533,122,-85.125,38400,9,0.295,0.004,1,47,,,,,-109.625,-116.875,,,,,38098,38098,,,,
23032,116.423927,39.813358,2017-07-21 12:10:27.957,122,-84.937,38400,21.1,0.295,0.073,130,121,,,,,-93.25,-93.75,,,,,38400,38400,,,,
23033,116.423927,39.813362,2017-07-21 12:10:28.338,122,-84.75,38400,8.8,0.295,0.073,121,130,,,,,-93.062,-93.437,,,,,38400,38400,,,,
23034,116.423927,39.813362,2017-07-21 12:10:28.505,129,-84.687,37900,11.8,0.42,0.073,,,,,,,,,,,,,,,,,,
23035,116.423927,39.813362,2017-07-21 12:10:28.774,129,-94.875,37900,19.5,0.42,0.001,,,,,,,,,,,,,,,,,,
23036,116.423927,39.813362,2017-07-21 12:10:29.186,129,-94.437,37900,17.1,0.42,0.001,1,,,,,,-108.875,,,,,,37900,,,,,
23037,116.423927,39.813362,2017-07-21 12:10:29.570,129,-95.312,37900,17.1,0.42,0.001,1,,,,,,-117.062,,,,,,37900,,,,,
23038,116.423927,39.813362,2017-07-21 12:10:29.946,129,-94.5,37900,17.9,0.42,0.009,1,,,,,,-111.875,,,,,,37900,,,,,
23039,116.423927,39.813366,2017-07-21 12:10:30.329,129,-94.437,37900,20.7,0.004,0.009,1,,,,,,-114.312,,,,,,37900,,,,,
23040,116.423927,39.813366,2017-07-21 12:10:30.693,129,-94.437,37900,18.2,0.004,0.009,1,,,,,,-110.25,,,,,,37900,,,,,
23041,116.423927,39.813366,2017-07-21 12:10:31.088,122,-85.062,38400,11.5,0.004,0,130,121,,,,,-92.75,-95.687,,,,,38400,38400,,,,
23042,116.423927,39.813366,2017-07-21 12:10:31.493,122,-81.75,38400,14.7,0.033,0,130,121,,,,,-89.937,-92.437,,,,,38400,38400,,,,
23043,116.423927,39.813366,2017-07-21 12:10:32.000,129,-97.25,37900,17.6,0.033,0,1,,,,,,-115.75,,,,,,37900,,,,,
23044,116.423927,39.813366,2017-07-21 12:10:32.002,129,-94.625,37900,18.4,0.033,0,,,,,,,,,,,,,,,,,,
23045,116.423943,39.813366,2017-07-21 12:10:32.434,129,-94.375,37900,19.8,0.033,0.053,1,,,,,,-117.062,,,,,,37900,,,,,
23046,116.423943,39.813366,2017-07-21 12:10:32.838,129,-94.375,37900,18.1,0.572,0.053,1,349,,,,,-115.875,-115.937,,,,,37900,37900,,,,
23047,116.423943,39.813366,2017-07-21 12:10:32.949,129,-94.312,37900,16.7,0.572,0.053,1,349,,,,,-111.375,-115.812,,,,,37900,37900,,,,
23048,116.423943,39.813366,2017-07-21 12:10:33.208,122,-94.062,38400,19.3,0.572,0.001,121,,,,,,-97.812,,,,,,38400,,,,,
23049,116.423943,39.813366,2017-07-21 12:10:33.582,122,-84.812,38400,16,0.572,0.001,121,,,,,,-97.687,,,,,,38400,,,,,
23050,116.423943,39.813366,2017-07-21 12:10:33.937,122,-84.437,38400,20.5,0.002,0.001,130,121,,,,,-93.625,-96.187,,,,,38400,38400,,,,
23051,116.423943,39.813366,2017-07-21 12:10:34.338,129,-95.687,37900,18.1,0.002,0.009,349,1,,,,,-116.125,-116.125,,,,,37900,37900,,,,
23052,116.423943,39.813366,2017-07-21 12:10:34.858,129,-95.562,37900,10.8,0.002,0.009,1,,,,,,-114.937,,,,,,37900,,,,,
23053,116.423943,39.813366,2017-07-21 12:10:35.283,129,-94.312,37900,11.6,0.002,0.001,1,349,,,,,-110.5,-116.687,,,,,37900,37900,,,,
23054,116.423943,39.813366,2017-07-21 12:10:35.678,129,-93.375,37900,18.7,0.003,0.001,349,1,,,,,-115.812,-115.812,,,,,37900,37900,,,,
23055,116.423943,39.813366,2017-07-21 12:10:36.107,122,-86.625,38400,17.5,0.003,0.001,121,,,,,,-100.625,,,,,,38400,,,,,
23056,116.423943,39.813366,2017-07-21 12:10:36.298,122,-83.687,38400,17.2,0.003,0.001,121,,,,,,-97.812,,,,,,38400,,,,,
23057,116.423943,39.813366,2017-07-21 12:10:36.856,122,-84,38400,19.2,0.003,0.001,121,,,,,,-97.812,,,,,,38400,,,,,
23058,116.423943,39.813366,2017-07-21 12:10:37.276,122,-85.062,38400,13.1,3.883,0.239,130,121,,,,,-91.5,-98.062,,,,,38400,38400,,,,
23059,116.423943,39.813366,2017-07-21 12:10:37.613,122,-84.062,38400,22.3,3.883,0.128,130,121,,,,,-91.937,-101.062,,,,,38400,38400,,,,
23060,116.423943,39.813366,2017-07-21 12:10:37.743,122,-84.062,38400,22.3,3.883,0.128,130,121,,,,,-92,-101.562,,,,,38400,38400,,,,
23061,116.423943,39.813366,2017-07-21 12:10:38.282,129,-95,37900,10.7,2.455,0.128,,,,,,,,,,,,,,,,,,
23062,116.423943,39.813366,2017-07-21 12:10:38.609,129,-92.312,37900,20.8,2.455,0.001,330,,,,,,-127.937,,,,,,40936,,,,,
23063,116.423943,39.813366,2017-07-21 12:10:38.754,129,-92.312,37900,20.8,2.455,0.001,1,,,,,,-115.437,,,,,,37900,,,,,
23064,116.423943,39.813366,2017-07-21 12:10:39.122,129,-92.437,37900,21,2.455,0.001,1,,,,,,-116.25,,,,,,37900,,,,,
23065,116.423943,39.813366,2017-07-21 12:10:39.517,129,-92.937,37900,20.9,2.455,0.001,,,,,,,,,,,,,,,,,,
23066,116.423943,39.813366,2017-07-21 12:10:39.926,129,-93.25,37900,19.8,2.455,0.013,1,349,,,,,-112.25,-116.375,,,,,37900,37900,,,,
23067,116.423943,39.813366,2017-07-21 12:10:40.390,129,-93.437,37900,18.3,0.007,0.013,1,,,,,,-109.437,,,,,,37900,,,,,
23068,116.423943,39.813366,2017-07-21 12:10:40.805,122,-85.437,38400,8.4,0.007,0.001,130,,,,,,-93.25,,,,,,38400,,,,,
23069,116.423943,39.813366,2017-07-21 12:10:41.207,122,-85.187,38400,17.4,0.002,0.001,130,121,,,,,-95.187,-96.125,,,,,38400,38400,,,,
23070,116.423943,39.813366,2017-07-21 12:10:41.562,122,-85.125,38400,13.3,0.002,0.001,130,,,,,,-94.437,,,,,,38400,,,,,
23071,116.423943,39.813366,2017-07-21 12:10:41.988,122,-85.187,38400,9.9,0.002,0.001,130,,,,,,-94.562,,,,,,38400,,,,,
23072,116.423943,39.813366,2017-07-21 12:10:42.426,122,-85.062,38400,9.1,0.002,0.001,130,121,,,,,-93.25,-96.25,,,,,38400,38400,,,,
23073,116.423943,39.813366,2017-07-21 12:10:42.847,129,-93.062,37900,18.2,0,0,,,,,,,,,,,,,,,,,,
23074,116.423943,39.81337,2017-07-21 12:10:43.250,129,-94.25,37900,16.1,0,0,1,349,,,,,-109.187,-116.25,,,,,37900,37900,,,,
23075,116.423943,39.81337,2017-07-21 12:10:43.673,129,-93.687,37900,10.4,0,0,1,,,,,,-110.062,,,,,,37900,,,,,
23076,116.423943,39.81337,2017-07-21 12:10:44.073,129,-94.062,37900,19.5,0,0.001,349,,,,,,-116.875,,,,,,37900,,,,,
23077,116.423943,39.81337,2017-07-21 12:10:44.491,129,-94.937,37900,17.3,0,0.001,349,,,,,,-118.875,,,,,,37900,,,,,
23078,116.423943,39.81337,2017-07-21 12:10:45.043,122,-85.437,38400,22.8,0.001,0,,,,,,,,,,,,,,,,,,
23079,116.423943,39.813374,2017-07-21 12:10:45.438,122,-85.625,38400,13.6,0.001,0,130,121,,,,,-89.312,-95.062,,,,,38400,38400,,,,
23080,116.423943,39.813374,2017-07-21 12:10:45.877,122,-85.687,38400,21,0.441,0.054,1,47,,,,,-107.25,-114.5,,,,,38098,38098,,,,
23081,116.423943,39.813374,2017-07-21 12:10:46.137,122,-85.437,38400,13.2,0.441,0.054,130,121,,,,,-94.062,-98.25,,,,,38400,38400,,,,
23082,116.423943,39.813374,2017-07-21 12:10:46.238,122,-85.187,38400,12.2,0.441,0.054,130,121,,,,,-94.062,-98.25,,,,,38400,38400,,,,
23083,116.423943,39.813374,2017-07-21 12:10:46.602,122,-85.5,38400,20.2,0.441,0.054,130,121,,,,,-92.687,-96.375,,,,,38400,38400,,,,
23084,116.423943,39.813374,2017-07-21 12:10:46.966,129,-94.75,37900,14.3,0.441,0.054,1,,,,,,-109.437,,,,,,37900,,,,,
23085,116.423943,39.813374,2017-07-21 12:10:46.967,129,-94.562,37900,18.4,0.441,0.054,1,,,,,,-109.437,,,,,,37900,,,,,
23086,116.423943,39.813374,2017-07-21 12:10:47.382,129,-94.812,37900,17.8,0.069,0.014,1,,,,,,-109.75,,,,,,37900,,,,,
23087,116.423943,39.813374,2017-07-21 12:10:47.794,129,-93.937,37900,19.3,0.069,0.014,1,349,,,,,-109.312,-117.5,,,,,37900,37900,,,,
23088,116.423943,39.813377,2017-07-21 12:10:48.035,129,-93,37900,18.8,0.069,0.014,,,,,,,,,,,,,,,,,,
23089,116.423943,39.813377,2017-07-21 12:10:48.205,129,-93,37900,18.8,0.069,0.014,1,,,,,,-110.375,,,,,,37900,,,,,
23090,116.423943,39.813377,2017-07-21 12:10:48.586,129,-92.5,37900,19.4,0.069,0.014,1,349,,,,,-116.312,-116.312,,,,,37900,37900,,,,
23091,116.423943,39.813377,2017-07-21 12:10:49.063,122,-87.75,38400,12.5,0.005,0.004,,,,,,,,,,,,,,,,,,
23092,116.423943,39.813377,2017-07-21 12:10:49.426,122,-85.375,38400,12,0.005,0.004,130,121,,,,,-92.187,-96.75,,,,,38400,38400,,,,
23093,116.423943,39.813377,2017-07-21 12:10:49.830,122,-85.062,38400,10,0.005,0.001,130,121,,,,,-92.125,-95,,,,,38400,38400,,,,
23094,116.423943,39.813377,2017-07-21 12:10:50.238,129,-93.625,37900,16.1,0.006,0.001,1,47,,,,,-107.562,-120.312,,,,,38098,38098,,,,
23095,116.423943,39.813377,2017-07-21 12:10:50.622,129,-92.75,37900,19.7,0.006,0.001,1,,,,,,-112.75,,,,,,37900,,,,,
23096,116.423943,39.813377,2017-07-21 12:10:50.980,129,-93.062,37900,21.4,0.006,0.043,1,,,,,,-110.125,,,,,,37900,,,,,
